sin,cos,sin2x,cos2x,3sinx,3cosx,sin_7,cos_7,sin2x_7,cos2x_7,3sinx_7,3cosx_7,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63
0,0,1,0,0,0,0,0,0,0,0,0,1.722662265,0.169331077,-2.055295486,1.21101434,-0.60724033,-2.39552843,-1.228535024,3.457988267,-0.0280478429,1.583280981,-1.605794174,3.053957509,-1.734125225,1.038548463,2.037396008,-4.846360514,1.81455013,1.259299705,-5.31430143,2.060891386,-4.912919594,1.683985658,-1.366563607,-1.014085137,-2.790216837,0.883811599,-3.599410674,-5.557823245,-1.082376695,1.273902436,-0.827238394,0.954038127,-0.549369308,-1.144150386,-3.821905585,-3.566485232,0.859020848,1.852403443,2.119978432,3.330611445,-2.848692962,4.982519811,1.024705634,3.73945164,2.10384277,2.443918789,4.001820618,-0.435526966,1.554861224,-0.322808869,0.0189215679,-1.936894656,-2.875820354,-0.187496423,-0.389302882,3.641905494,2.568991495,-0.107218153,1.583885704,0.787704762,0.453324169,-1.734606062,-3.553917702
0,0,1,0,0,0,0,0,0,0,0,0,3.013046839,2.309611447,-1.625669475,-6.33947656,0.191520064,-4.368917169,-0.545249824,-0.163471368,0.115315946,1.357926589,-1.345773116,2.047633146,-1.031057265,-1.709026586,-1.805036018,-0.76957791,-0.732048458,1.838907654,-0.246263999,-4.327715441,-2.131989245,-5.248764699,-5.243574224,-1.943489459,3.050660004,3.716087025,-1.21383182,-2.453747907,-5.295014118,-4.945243796,3.012232642,2.012528055,-2.090643974,0.505162488,-0.0895708836,-1.934481511,4.116450362,1.090302463,-2.22289229,2.704029389,-1.462203884,4.464234081,1.003330498,0.257183161,1.267383759,0.628691875,-0.312162651,2.505212233,0.629466698,-0.4167159,-1.200080532,-2.034017203,3.384728291,1.879257975,-4.865876853,-5.873212112,-4.325660786,3.641715643,0.507240396,0.54121509,0.728742879,6.34933289,-1.224562945
0,0,1,0,0,0,0,0,0,0,0,0,-1.867101371,0.320994976,0.927621884,1.199408048,0.582448895,-3.861357345,4.394721905,7.296357023,0.665969569,-1.358122138,5.482908354,6.228766782,1.732116434,-1.090142351,0.490446656,-2.172036434,0.0306887483,-0.177646841,0.549210753,-2.835077306,0.363723221,0.618247808,-2.44909578,-1.976485497,-0.107398343,2.993662633,-0.323987381,-3.979240361,1.541412911,-0.291928929,5.201720042,-1.631962074,1.620498341,-1.224809047,3.111981767,-0.16119898,-1.411217756,1.11598441,2.781991519,0.231478289,0.942558784,-0.384740543,0.786704471,1.626646848,-1.897948572,5.645596603,5.721857014,1.308520789,-3.048920226,-0.153287548,-0.818045434,-1.925710431,0.0304520111,-5.187756154,-2.181539062,-4.726426662,-3.950501256,3.45188321,0.614574662,-1.483022853,-3.284227562,0.529026642,0.91654341
0,0,1,0,0,0,0,0,0,0,0,0,-3.392399439,-0.686762247,4.83073979,-0.721367135,5.009294009,-1.443125141,3.36114094,-0.384546564,1.430075676,1.82821036,0.244858436,0.852881889,2.440193856,1.225214393,-1.342111204,2.463385139,0.492972703,-0.975009229,2.382218073,-1.51750145,1.207401415,-0.899350352,-2.669318405,1.003414148,-2.205787948,-0.723683816,0.292081425,3.478247087,-0.759555236,-4.452483289,-1.272769628,0.411657704,4.40897623,2.706907177,-2.726896033,3.01406643,2.506176312,-0.897774324,-1.255061424,1.516613621,-4.492828263,1.134574765,-0.70670176,-0.176727475,1.995394521,-2.197337123,-1.689197821,0.418773543,-3.819207295,3.386077568,4.069883945,-2.945769783,1.275844781,-0.181060132,0.381046994,-2.853362,-0.481206963,-4.8201278,-0.149706111,4.998798187,0.686985968,2.537322979,-0.708907689
0,0,1,0,0,0,0,0,0,0,0,0,-2.616264228,-1.265112231,-3.880587676,3.765403756,0.260661577,-1.230192434,1.48142977,-3.59940781,0.770623143,-2.846388358,-2.296260481,-3.085125456,2.122163186,0.860945148,-0.0806405534,-2.81544584,-2.264824845,2.845953584,1.369181451,-0.873640576,-1.996496279,-0.16009529,-1.013731746,-5.25710988,-1.292102061,2.732821373,-1.336857158,-3.47416928,-1.282607004,-3.444189625,0.931096141,1.117719223,3.236595939,2.938677851,1.171457802,-2.21324083,-3.481093264,1.594237684,6.232967551,4.37380457,-1.980057217,1.087545369,3.666624457,-1.573734804,-2.509124501,4.194556482,0.072241212,0.643183971,-1.75448876,1.050045319,2.27508549,2.217689451,-0.409384128,2.606395371,-1.825578122,-2.950245889,1.564038667,-2.543856659,5.06945493,-2.501987374,3.017316851,-4.281261691,2.475249939
0,0,1,0,0,0,0,0,0,0,0,0,0.188613197,0.657895695,-3.761522647,0.833171482,0.467173214,1.345912175,0.383979784,-4.187046984,2.318781068,-1.104491762,1.712562264,-0.461307887,5.89345145,-1.337548896,2.380889466,-5.342105656,-0.0608945577,3.550435078,1.091836303,-0.530572255,1.738453927,-0.84962431,-0.315448336,-4.408140465,-2.911396915,-1.950053709,-5.320944596,-6.7677,2.900558139,0.793992281,-1.644929786,2.034763872,0.500471352,0.750093416,1.993469869,2.518556476,-3.894854989,-0.877155058,-1.696853489,-1.011408647,2.505983574,-0.887357251,5.390611008,1.159160177,-2.192651259,-0.617482142,1.041482266,-0.419652351,4.528116704,-1.855490974,-4.605554124,-2.68422823,-1.799485744,-4.544908638,-0.814139535,0.453288486,-7.849687999,1.117622459,-3.770194802,-2.78591504,2.727626952,-3.853164658,3.034929119
0,0,1,0,0,0,0,0,0,0,0,0,0.803120956,-2.15543625,-0.682660523,0.346184043,-2.404497278,0.65943494,-3.939764145,-3.043558601,-2.04939699,-0.760621986,-4.289484121,-2.961657468,-4.047137073,2.211864853,1.426426221,-1.008532398,-1.023986384,-0.137421096,1.942132541,0.428942709,-1.331221029,-3.956985622,1.382345323,-3.416465885,-1.871439037,-3.54222692,-0.838310331,-0.423340517,-0.480937358,1.416535266,-2.424927632,1.149143147,0.749514346,0.122673501,2.840485675,-0.970365164,2.539103937,3.336129699,2.090215071,1.453871679,3.93833381,4.550246864,-2.02924522,-3.522376251,-0.971931006,-2.655958446,1.233493419,-0.116162818,0.287331318,-1.277568035,-0.0828984806,-0.900913088,-0.80201381,-2.597099126,0.234662317,-4.772963122,-2.568265215,-6.40034264,-3.75735594,-1.169036019,-2.423011849,1.797729229,-4.485926134
0,0,1,0,0,0,0,0,0,0,0,0,-2.436973408,1.571317686,-4.862772775,0.650245156,2.00362576,5.0091683,4.369272601,-3.780184626,0.67827188,-0.582641601,0.212994442,-0.267180645,0.275924872,0.882893077,-2.393772742,4.243426456,-5.659585646,1.817742185,0.161964397,0.845442146,2.714152328,0.903032376,-1.746186646,0.25874818,-4.974619762,-4.791371271,1.084729301,-1.962319129,4.275967901,1.110498136,-1.772907,0.384730881,-3.773820406,0.478271721,4.181780384,-1.151327726,-0.826657631,5.100694469,1.401833005,2.854958843,5.684770777,-1.740448274,2.493350892,1.853906138,-0.0525558776,1.48937262,1.046191417,5.920207565,0.135463519,1.72014913,-3.809292423,-4.416038782,-1.131737553,-0.415639279,-0.64693909,-3.161059627,-1.728229554,-0.954363875,0.649008614,-4.0772259,0.0516424645,-1.880257509,1.187618701
0,0,0,1,0,0,0,0,0,0,0,0,-0.775620243,-0.439379134,4.752817689,1.346786523,-3.790897529,1.281746563,3.911306536,0.383058499,-3.96472327,-4.126857265,-2.098073718,-0.524971678,1.973346118,1.101997942,-3.255483966,-2.110967272,-3.18386734,-5.894424202,-0.624946851,-1.613250269,4.138285019,3.86825578,3.814876613,1.130666595,3.152516336,2.827524834,-0.089888414,2.224201022,1.104220512,1.251312677,1.705553761,4.136108309,-2.011335935,-1.35943332,4.20175602,1.178349024,0.97270787,-0.205776225,-4.947163975,-1.008794323,2.311599232,-0.452538057,-5.100435377,-1.802397386,1.739128202,-1.926624009,3.214465068,-0.303176151,2.675468468,-4.694970085,-1.715976723,-5.371611138,-5.653930823,2.781650979,-0.0682847974,-3.281922117,-1.514510499,0.723254223,-0.656194127,-0.361507792,0.824780508,1.506357785,-5.097224853
0,0,0,1,0,0,0,0,0,0,0,0,4.079715921,6.083746136,1.265313645,-2.547309921,3.379061164,0.95170953,3.043134652,-1.018724639,0.436494017,-2.727502479,-2.48153457,3.296288255,-0.0143938073,1.450913091,0.829660309,-1.35881523,-2.315290719,5.173940961,0.926543256,3.873929974,2.73333925,0.181768045,-1.774755514,0.978849235,3.038134247,-1.934795462,2.111233777,-0.0471301618,-0.461634265,0.137290924,-2.361440107,-1.908719225,2.745965727,2.939804579,-0.937958546,-0.619529168,0.500676173,-3.012487094,0.455877056,1.855790851,1.255724263,-1.315064213,1.097787419,-0.741242995,0.957149978,-3.416089392,-1.839404564,1.537383984,-2.454227503,-1.36807577,2.064881728,-1.328373613,1.265774965,-2.072571396,2.583247258,0.934657361,0.430492484,-1.237717101,7.05281346,-1.92067224,-1.846461629,-0.386415114,4.231628787
0,0,0,1,0,0,0,0,0,0,0,0,3.98521551,-4.389827678,1.303082902,3.73946641,2.364475764,0.262115746,2.528227409,0.815826644,-0.0560744586,2.104894069,1.913844647,2.159404288,-3.566303279,-0.693067057,-1.559735937,-0.0619438865,-3.202245356,-1.205359979,2.753682103,-3.477315832,1.03685223,1.270003741,-2.45354981,1.741568343,-3.311007861,5.567002939,-0.402575869,5.053840789,-0.189864796,0.17579441,2.704821947,0.53547016,7.920024211,1.066566714,0.939586217,5.023073139,0.668970447,0.235469041,0.0314297961,-0.36862578,-2.230072988,0.836587898,-2.263910599,3.0021129,-0.052654359,0.227319823,1.642534443,-0.406854822,0.553057317,1.342598523,-0.681068482,0.526428627,-2.736110442,-0.250548762,1.091788884,-3.471434729,-4.969751078,-1.863728754,0.90157063,0.511355134,0.244908139,0.0441929319,3.992754388
0,0,0,1,0,0,0,0,0,0,0,0,1.471668889,3.884248911,-0.722841534,4.407117044,2.123723676,4.500358606,0.819131507,1.73876629,-1.080267598,1.547501357,1.505700356,-0.0454876104,0.163382164,-1.426664399,-3.925107982,-2.39306383,-1.462009183,-2.132237819,2.765693778,2.016352236,-6.732532056,0.287393206,1.341511395,-0.757323218,2.475955677,4.42901664,0.321866992,9.994318377,-1.167860021,-1.638857323,2.533976301,0.622583893,1.359080894,-0.388435092,4.985857299,1.482190556,-5.277881102,-4.103654387,-1.473081103,0.622856663,-2.936889988,1.307368563,-1.171497913,2.985195999,-1.281357216,0.833622079,3.055407585,-0.425741418,-3.573139068,-2.419674711,2.508138053,1.300116887,-3.360041066,3.274724004,-0.279444415,0.797032616,0.914610317,-0.743074595,5.967955185,1.491370522,2.072487404,2.933876437,-0.698235772
0,0,0,1,0,0,0,0,0,0,0,0,0.736727435,-0.39514048,1.575167891,3.339208904,-0.308887891,-0.398998311,-1.494677991,1.921876552,-2.938168405,-3.952675473,-1.400295095,0.313756322,-2.634771376,0.364030166,-4.783924081,-0.816346208,-0.570271049,-1.625398439,0.0206048798,-1.459305081,-1.141317782,0.655938235,-4.477773735,0.610412925,-2.249998878,0.411578291,-1.546258364,0.656526873,0.523498677,0.0114961996,1.514387541,2.846825557,4.620149352,1.933991465,-0.0606027145,-0.117236211,0.432422408,-1.901306746,-1.872898032,-2.42443911,-3.262671237,0.95582076,3.716946957,-0.985968414,-0.927772827,-1.318638706,-2.07124585,1.600149423,0.46729028,0.83839559,-1.512804124,-0.52915815,0.317856821,0.0662532161,-2.165963299,3.44226134,-1.666494818,3.226106204,-1.879430589,-1.305583607,1.462110049,1.324702402,1.447902132
0,0,0,1,0,0,0,0,0,0,0,0,1.878757646,2.167897849,-2.352002279,1.906283458,-2.901374827,2.12459539,1.421089241,-0.850439097,-1.04182335,4.462162587,0.413278031,1.570492009,-0.256881665,0.342801824,-1.197091879,-1.399512743,-1.24382885,-6.743016116,1.27425405,0.149090479,1.756954274,-4.9297505,3.946262267,4.859177724,-5.172854956,2.346806848,-2.836748161,-0.173038021,1.320374758,0.423897997,-0.86409144,4.094784452,-0.509731863,0.654113192,4.37816865,2.601046514,-0.211302755,0.592123239,-1.139090345,-6.495522239,2.016080613,-2.774433714,1.876689752,-2.791233765,2.465309743,-4.444582077,-3.900889772,-3.408760155,0.657411744,0.947098175,-2.679978311,6.702675261,-1.36568022,1.076364219,-2.21994106,-0.283752782,6.127862202,-0.492464118,-5.910554966,-1.66994851,1.119898551,2.071592062,3.785031389
0,0,0,1,0,0,0,0,0,0,0,0,3.980748478,4.684397485,-0.56959328,2.85508809,1.143655129,2.265521894,2.779387378,-4.648673325,1.413975019,-5.125611565,-0.457977031,-4.408758225,1.178534076,-2.247140814,-2.565604169,3.487774151,-0.794510829,-0.402247958,5.063515181,-3.195989369,-0.8655006,3.443015742,1.047712165,-1.659331272,1.943145791,-0.0526776264,5.128893193,0.385156588,-0.0448571925,2.236649696,6.623895612,1.00050565,-1.992658779,0.96763885,-2.084402419,0.878762093,0.117946342,1.190796055,1.083221249,0.643503873,-4.079298407,2.178787045,-0.910877787,-1.925430822,1.78817893,-3.641899464,-0.779151386,-2.875090615,-1.563757683,-4.792276822,-2.626387112,2.422493115,0.492811332,0.830689671,-2.49773519,1.860943024,-1.583634415,4.628635812,0.544462974,-1.010201887,0.471598695,1.71935023,1.372524526
0,0,0,1,0,0,0,0,0,0,0,0,-1.824579716,-2.987981795,-0.761600381,5.780597476,0.972383147,-6.391307104,-2.451291765,2.312697121,-1.378605518,-1.959963742,0.710788615,-1.903436812,-0.147307525,-7.584824185,1.422657431,2.385856281,-0.134712303,5.379369897,-2.930558033,-1.269979692,1.655330568,-1.524690341,0.20252823,-0.568237578,4.426346963,-0.41862704,4.27744216,3.677939943,4.717658661,-1.080514455,-3.692871788,0.56219863,5.413875921,0.139721445,-1.599785388,-3.675611996,1.798802702,1.845457409,-0.215558436,1.743369296,-1.530568674,-3.767925065,-1.586497958,2.173850528,-3.169745649,5.235255252,-2.494627038,-4.462361249,-1.984325804,-5.535588329,2.870350109,4.133999577,1.753571093,3.435047355,1.336553205,2.016934441,5.259955864,-1.246756008,-0.18462248,1.773772491,-0.325143345,1.753244014,4.367344136
0,0,0,1,0,0,0,0,0,0,0,0,2.753680255,-0.741620894,1.203936537,-3.615225297,4.99013647,0.191650136,1.447497102,0.753124331,2.492045174,1.580744065,-2.833161642,2.867314406,3.009234518,-2.332263375,-3.755404608,-1.534999094,-0.928544676,-5.30466999,-0.356711776,-4.599839613,-3.53468866,0.435329673,-6.181874822,1.076704676,-1.200436104,1.609432891,4.446360963,-1.148156506,3.835711208,0.312744893,-1.23805951,4.9656724,1.964824392,3.361737897,0.477581878,-1.950132119,-0.504707662,-1.820274659,2.29408454,3.424007235,2.33963843,0.1417621,2.140543728,0.416497964,-2.205748234,0.406070338,0.41601425,1.050948422,1.275908751,0.0349393761,-0.904732844,-3.248870915,-2.034786253,4.040048899,1.098173052,-1.726853288,1.334019566,3.687413873,3.600644096,-3.624766748,4.166693106,2.941474824,-2.9723939
0,0,0,1,0,0,0,0,0,0,0,0,0.243296297,-3.146841493,-0.0397420318,3.218702753,2.177771621,-2.380284525,-3.604731574,2.771111204,2.28275048,4.39618921,0.787982563,-4.008260378,-3.617240083,-0.337494854,1.229146761,-1.200609121,0.880794417,-0.96643425,0.703163133,-3.23334874,3.6286519,1.061585909,1.080151342,-1.26984507,1.186726853,1.405972782,5.635917408,2.371483709,2.263774761,0.146185307,7.024222745,0.930722967,4.156762944,0.349297633,0.890540418,2.350540629,1.133597748,-3.306531318,-4.704995145,-1.839924281,-5.642578838,-0.407990544,0.77556713,-0.309149608,-0.258631889,-1.454791935,1.765080608,-2.931859954,-1.56511607,0.728142946,1.856247421,-4.167645266,-1.835518552,-3.537751075,-1.896809744,0.21105389,2.073099783,3.630108452,-1.550372607,3.791674535,2.374129554,2.893866987,-0.292305319
0,0,0,1,0,0,0,0,0,0,0,0,-0.332618341,1.938351363,-0.967244378,-2.0612612,1.098499328,-0.207704932,-3.625861916,-2.558422251,-0.8712467,-0.321197957,-2.420765638,-1.334696813,-0.179123365,1.757815825,-5.7743333,0.750249187,-1.954484672,-3.166026559,-1.357411555,-3.500900934,-1.915721588,-4.2100518,1.535317463,-3.121960587,-0.58246759,-1.554726153,-2.774442031,1.143480188,3.999921582,-1.872405248,0.680880581,0.0374735866,1.530536867,-2.249175984,0.929422131,-2.91482107,-0.253829137,0.865372847,5.045904628,3.309754911,-4.014537259,-1.794772798,-0.549673412,-0.5763389,3.007336183,-1.499056754,0.213265838,-1.814366189,-3.699208587,0.988075352,-2.606880772,-6.299041881,-1.234404925,2.302283651,-0.547686682,-0.3399533,3.903990988,4.233787908,2.442421828,-0.874357435,2.992675141,-0.694544176,2.698399244
0,0,0,1,0,0,0,0,0,0,0,0,-0.977553854,-0.163330488,-2.609256836,0.128161971,-0.725457431,-1.419304665,0.256877027,-1.61852004,1.991637747,-5.068284898,-1.519104227,-0.571703212,-0.983281658,-0.799276887,-4.616735008,-0.552958364,-4.529045924,-0.609906039,-4.744383126,1.575513223,-0.816753337,-2.357957747,-4.326495727,-3.11998073,-0.429622288,-2.524256666,3.132811921,-2.90086266,-0.544206944,0.190438315,-1.500335009,0.86520928,5.439455681,2.159216545,1.983289436,0.055323628,4.950372176,-1.705301511,2.812541203,-1.381910735,-5.685550941,-5.603367867,2.827080546,-0.734040892,-0.798376166,0.690598542,4.094695048,0.48934342,-0.174769904,-0.197737851,-0.796940299,-2.815896349,-1.254162745,-1.21095021,1.123387315,0.161775693,2.560252998,-4.669206164,0.687609356,-0.428508343,2.328734352,-0.929450217,3.670943897
0,0,0,1,0,0,0,0,0,0,0,0,1.98574266,-3.980629498,5.988723564,0.196599549,1.82669098,2.980178718,1.070405592,1.35670051,2.452915541,1.345551517,0.278778082,0.883719452,-0.247671303,2.255610545,-4.947519609,-0.288187858,-3.497968474,-6.128431531,0.623100089,-2.334452262,4.953329675,0.053640468,-1.143180333,-1.036297875,-4.557924686,-0.428919059,-2.551516235,-3.022311106,-1.386866435,-0.810099426,0.860222654,4.077242731,0.37413857,-1.7317981,-3.619890176,0.96961767,-3.339279193,1.021132135,-1.447415807,0.929231339,5.359158654,-3.148055993,-2.438114287,-0.300471218,-0.152752257,3.110157755,-2.484923279,-0.51055083,-0.62900071,-0.535423431,-5.449708047,1.332788789,-2.465073871,2.989886578,-1.287087459,-2.650976917,3.176181012,0.823922769,5.459521115,-1.079875498,-2.534270159,-2.253878373,5.656388752
0,0,0,1,0,0,0,0,0,0,0,0,1.178329779,1.098578557,2.842562564,0.865837276,-0.243880818,-2.027270141,1.098546619,3.891684262,-4.971163141,-0.60529277,-4.794009241,0.102745044,2.145286318,-4.009115784,0.795975445,-1.915135214,-0.995696752,-0.160083036,0.43502187,-3.900551022,1.753935168,-3.649844792,1.272775923,-3.037720173,-2.862445977,-2.618736087,1.474055163,1.447835541,6.232941025,2.055467287,0.711563805,1.409608586,-4.502258892,-3.767280661,1.704124852,5.226993982,0.874557419,-0.339024922,2.784878913,-3.382987228,-2.635665852,4.126230365,4.268805499,-2.539775659,-4.975188455,-4.534388005,-0.192192572,1.537959849,-1.177421414,-2.021585257,-1.910563967,-2.309302551,-1.82798297,-0.635992274,1.654812383,5.988831698,-5.137183485,-2.740394433,2.09315324,2.50782579,-1.022191749,-2.66689139,3.453086832
0,0,0,1,0,0,0,0,0,0,0,0,-2.965585029,1.513584894,2.324535891,-2.748186754,3.441835607,-3.190416191,0.647595498,-0.483779371,-1.018117976,-0.574416681,-3.092900946,3.908922497,-0.451696683,-3.302785942,-2.657127935,-1.132789618,1.244114416,-3.293268274,3.116625783,-5.614505022,-3.032659389,3.313916184,-1.726140478,-1.27488938,0.504926915,-3.665639454,-2.580044801,3.690924725,-1.665517148,-1.487265669,2.328632695,3.243269371,1.957210984,-0.0116402678,2.713338741,3.462663906,-2.372513764,0.573659378,-0.697995955,3.157654832,2.814585316,0.831250655,4.465428024,2.747718379,-2.904748375,-0.827229967,-2.302605911,-0.880539281,-2.843486282,-0.292805799,-1.433457668,-0.356706928,-2.012488531,0.108718037,0.830458406,0.42081861,1.73233169,0.356633307,1.038971762,-2.251415237,2.393659977,-1.108424645,1.124047947
0,0,0,1,0,0,0,0,0,0,0,0,3.607713502,1.129562029,2.047887247,-1.606890337,-2.646273955,3.80268255,-3.839475029,-3.667100607,1.298224445,1.650682897,3.459007558,-0.568013808,-2.33534329,-3.751573477,2.288830339,-2.095635181,1.046739622,-2.206795767,-3.919269906,-0.49849271,-3.462818974,-10.4398474,-2.932039423,0.653297901,-2.417712053,0.489744247,4.162689116,-0.715701704,-0.242275896,1.260212146,2.353289435,-0.432800801,0.716943179,4.807510981,-3.402241016,0.337767165,1.761931421,0.208686415,1.605838175,1.515714841,-2.412080617,2.948967797,0.694734694,4.330549606,-6.921201582,-2.92099794,0.903342667,-1.442863733,-0.864806928,-0.0935678732,-3.662989962,2.790379334,2.299928601,1.638256167,-0.427461034,-1.8124751,-0.649503406,-3.082664805,0.0586033102,0.123628959,-0.443746942,5.845257826,1.567899061
0,0,0,1,0,0,0,0,0,0,0,0,4.531867762,5.285570687,1.444112609,-2.985958175,0.192475003,0.125564906,2.05724852,-0.209303371,6.750918471,-1.112177221,-4.061471818,1.84949238,0.0113104209,2.584392225,-6.387343056,-1.851027538,-2.608305576,2.892921522,0.287421907,-4.64988919,3.322640702,-3.028512285,-1.448360566,-6.166994687,-0.409367247,2.230928283,-4.497751972,1.529020405,5.42564434,4.517640856,-1.305884546,3.634350356,2.663357395,-1.166320512,4.152052082,1.467840449,1.179094773,3.227468945,-1.823121919,-3.161057013,-0.324849147,2.572987191,-3.230462375,0.909227339,-3.133963539,3.18784648,1.806762449,3.016222187,-2.97014533,3.135483757,0.0404610006,0.438620708,1.979380927,-1.359162632,-2.018534402,-3.684704285,2.383522889,-2.989299257,-2.430842654,1.664440446,-1.340274899,2.411627125,3.688261185
0,0,0,1,0,0,0,0,0,0,0,0,-1.997363554,-0.958460628,1.497733332,3.130638454,2.917136402,4.482912717,1.044708856,0.204169168,0.323944103,1.465127795,-2.45800168,-2.258853126,-1.267944525,0.203330576,1.868029706,-1.128885796,-3.854228165,-2.831896111,0.223177028,-3.817783752,1.999180225,2.962792013,-3.847116873,-8.392412259,-2.964499824,4.44220374,-0.410075726,5.48085025,-1.117682377,-1.098350593,2.968627567,1.292931173,2.732758413,4.034910054,-0.352862724,2.891120301,0.431514652,-1.566723468,-1.384998297,1.973087844,0.661111813,4.171664822,-0.608023035,1.00902186,2.661379644,-6.94767406,-5.052349905,1.186433879,-2.983036905,-5.142805588,-3.81554329,1.72816184,1.383274354,-5.842793529,3.399100862,-1.769439768,-2.128319206,-2.992122597,1.507722789,0.848687572,2.275009514,-0.496662956,2.869489067
0,0,0,1,0,0,0,0,0,0,0,0,-1.832424568,0.476908562,-1.222587537,-4.97414476,-0.00733050509,2.56570976,0.719865639,3.74373171,-1.135905713,-0.523059765,0.587435273,3.742303311,-2.416024104,-2.256933387,-2.579118113,-3.015289749,-0.704894449,-2.750421735,-3.25598126,-2.906727686,-1.62928618,-0.389764759,2.228681016,-2.086937978,1.74765474,-0.923001152,3.350670138,-3.198700768,-0.983948568,-2.030127949,-3.552061798,-0.227861219,1.833461799,2.197083556,1.363010617,-0.0360432287,2.715820781,0.357970875,-1.482845422,2.363734708,-3.086422162,-3.295970043,-0.0600403172,1.830745361,-3.918074193,-4.560761859,-0.180155972,0.703136358,-0.868578869,2.513256205,-1.726595424,2.840934571,-1.565118409,-4.243380111,2.975082152,4.524859841,-2.527691309,-2.26656247,-1.238395747,2.174393264,-1.42052131,5.195562095,1.105373547
0,0,0,1,0,0,0,0,0,0,0,0,0.540147804,0.955379034,-2.607878372,0.0972653227,-0.538523173,-4.502910497,0.709786659,1.831887457,-3.688998148,1.947346747,-0.158477053,0.54101506,1.683720666,3.057673007,-3.260187448,-3.62751845,-5.748179766,-2.086419887,-0.971875519,-4.442280809,0.653336128,2.431423818,2.018879384,1.652049667,-2.656867713,-0.47077227,-0.330351815,-0.906278904,2.144066201,-0.534442376,2.430022127,-1.204758262,2.743504793,0.777312494,3.00045588,4.677928819,2.149731486,0.0421554372,-0.175644665,-0.667789109,4.193307753,1.977261678,0.818730559,-3.397258843,-3.466322859,-6.468856882,2.580833659,-5.448930083,1.616676922,-4.885185204,-0.902467026,-0.6383702,1.797342638,1.272236357,0.513328771,-1.441128338,3.1516866,2.883185561,2.925220595,1.492791188,0.255614127,-4.129640837,2.027570597
0,0,0,1,0,0,0,0,0,0,0,0,-2.044703435,2.329879762,2.524852716,1.885828874,-0.789778174,2.168568919,-5.096671815,-3.99289698,-0.671127156,1.478680262,0.367417642,-3.301942539,-2.756924091,-0.877584766,-0.584552228,-2.229979787,-2.511057824,0.157309301,-6.041198681,0.686416422,-0.677329232,3.731123956,-2.422428926,-1.048149054,3.489838025,0.467196245,3.960462952,1.493766649,2.516053998,0.301581359,-1.888425669,-6.825046672,1.88945027,2.742056286,3.823643289,2.125130631,3.516147389,0.11477397,2.049836708,-2.570573987,-1.869874684,-3.007622478,-1.002827059,-5.752195481,2.953048033,-1.792771448,2.56665634,-0.0639342574,-2.372077352,-0.249742286,-0.926319515,-2.165256651,2.291286714,-1.631880756,-1.83521386,-5.725605049,-0.959589959,1.419973588,-0.33034258,1.622252865,2.453745017,-3.254352336,0.302954331
0,0,0,1,0,0,0,0,0,0,0,0,-0.490263423,2.627447333,2.345928295,-1.16409181,0.570161591,3.371514704,1.380145258,-1.374245488,1.211795849,3.519155723,0.0638862838,-0.0701431797,1.435716048,-0.768490259,2.635213435,0.596300782,-5.414449702,1.907543332,2.427430798,1.683460646,0.669453603,-0.0628527955,1.253355003,-5.333294323,0.498338111,1.714250087,-0.269328276,-2.252806319,1.968098389,-0.0204466602,0.735287082,0.918268056,-0.806108898,2.189456544,2.206940466,-1.51530476,-2.572012773,1.26956476,2.213875106,1.61882111,-0.819584577,0.961838909,-0.0138717329,-3.093099692,-1.79800185,3.080089841,-1.705006292,-1.236406164,-2.249195896,-3.984716864,-0.0370694465,-0.994787896,0.766371612,2.25533986,-0.0683634979,0.510454748,-1.652352026,-1.591490136,-1.870733076,-5.253966975,5.570573105,-0.644937458,-3.677603357
0,0,0,1,0,0,0,0,0,0,0,0,-0.505752649,3.136342436,0.214708652,3.688969203,-3.089622366,1.227562592,0.678801093,3.116370362,1.201261081,1.587538266,-0.495195806,-1.10667524,0.709017593,-0.796455847,-0.0784241958,1.718144998,-1.205984757,0.468080902,-1.008490956,1.71298303,-0.791114132,0.7636674,0.695115473,2.22028039,-0.169068901,2.737256872,3.080503899,-0.708879855,2.740701655,5.73647681,0.249123412,1.933677356,5.422745424,-0.159503957,1.607591025,3.292948642,-0.0131654731,-1.750175355,-2.12475253,-1.087812244,1.04303769,-2.775414261,4.083107837,4.983542183,-6.760917308,-2.892314587,-3.564435085,1.778520458,-2.04243659,1.478896038,0.961476625,-4.62139333,-3.556833773,-0.424258831,-4.015754431,1.424802099,2.834216253,-0.857568952,1.875507479,0.59057555,-0.500162101,0.0914621385,4.490742986
