sin,cos,3sinx,3cosx,sin2x,cos2x,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105
0,0,0,1,0,0,1.006069398,4.058368716,1.706092872,5.402036955,6.411379668,4.322902973,-4.482656096,6.579610855,1.915113191,-1.187456799,3.880710219,7.587785357,2.076263902,1.497064187,7.452605122,0.0562365144,0.987207278,-0.958292221,-1.254649991,-3.518628195,3.407120757,2.490044174,-0.76349255,0.801454948,0.597297686,1.195615208,-4.656182989,-2.498254166,-1.612905058,-5.154068888,5.201060514,-3.76910143,1.156820069,4.414562326,2.551058136,1.492511006,-2.67330745,-6.631784615,0.693478234,0.257169353,-5.347710734,-1.512511456,-3.205411621,-5.384341162,-8.426874971,-2.751346248,2.31208523,-2.334906613,-0.669017442,-4.188842789,3.059444826,-1.675685647,-4.182896512,-1.693070179,0.918938817,0.869885495,-4.077132985,-0.285299072,-4.762181445,-3.417547835,-3.423463289,0.959653864,-2.538739175,-1.558867657,-2.908703332,-2.568767646,-2.02748387,-2.491063676,-2.069851004,-2.231163536,-5.600695844,-2.437277288,-1.321855938,1.909638949,-0.361296128,-1.471104089,-1.254776213,2.661822653,1.344894362,3.955103914,1.628481623,-4.677535545,-1.365664069,5.097820367,0.2765317,-6.826711732,-0.128277116,2.785522472,-5.454417354,-3.462115471,4.18112636,3.086889115,4.94784051,2.740898479,-1.275893753,6.170583209,-3.496252844,-3.026709179,1.203985415,3.977728587,2.557264808,2.450138226,8.736790211,3.692249301,1.126784799
0,0,0,0,0,1,0.617849193,2.843635453,1.533812978,4.031295681,-4.062618677,2.209223264,2.807002199,-6.732509182,0.698124776,-3.3501628,-1.518019196,5.64730019,0.621690091,-0.471248031,5.01141551,0.752828246,1.759392742,2.292327129,-0.391999793,-0.584964577,-2.527832008,-1.621281886,-4.453471985,-4.788371046,0.298976138,-1.936216223,1.500730361,2.432077587,4.663584423,1.419422965,-0.614399189,-0.689402075,-3.462532904,-3.342950836,-1.029529569,-3.011530846,0.649840172,2.631455614,-1.593733105,-4.423194648,4.338592118,-1.879528459,-0.407452567,-0.705719898,-1.789933722,-4.92448519,-1.654325173,3.706781111,4.414090351,3.170484193,-0.900000662,1.284419562,2.943909251,1.064345108,3.953830363,-6.981016208,-1.510731644,-0.225045322,1.399731838,6.255219515,0.6431949,4.37708623,-4.430639439,-3.937504712,3.648959469,-1.248317068,-3.236956256,-0.783994717,-1.393346354,3.42864156,-1.431941686,-2.449019319,-3.04867817,-3.342488069,2.111846574,0.654317849,1.139008289,-1.440225178,-2.222140413,-1.171662277,-3.159054274,2.735479402,-4.855966144,-6.45609316,-1.186401451,-3.571610898,1.14488363,-0.963561409,-1.987320213,-1.037882298,0.12848915,-3.815928639,-3.409110237,0.745333812,3.006615563,-3.162444316,-4.494760954,-1.517605739,6.930427683,1.120607242,-7.882525272,-2.640155054,3.644749408,-0.720020445,-1.185145294
0,0,0,0,1,0,-3.622261214,0.737936757,4.624147176,5.722819048,6.183375034,-0.0358249724,0.537583307,4.647337389,-3.347019174,-0.505587478,0.636215191,0.0596223596,2.060741494,-2.77762912,0.5588195,4.005617614,1.288705765,0.864709638,1.618004478,1.167712209,-0.144594685,0.537306327,3.369186492,-0.696441843,9.024758054,-2.069199499,-2.220544539,-7.989897271,-1.491708537,-0.547892026,-5.405834676,0.837363195,0.906862825,0.972646625,6.177653191,-2.034629616,0.193006972,-5.491431617,0.130274749,-2.210649054,-0.873096008,-5.039333045,-3.880280071,-3.925639196,-1.201662347,-4.170296566,-2.709332267,-0.0409222579,6.236724434,4.506983228,-2.041265582,-5.119640755,4.600827521,0.77302613,-2.014598417,-4.841370398,2.09676713,3.797434586,4.424452046,3.420234904,-0.180469683,7.022110189,-1.958700911,2.493154788,-1.539541853,-1.577126458,1.92338125,0.372310422,1.310393606,1.732682039,-1.413256036,6.801805687,-4.436878872,-0.988837087,0.0313890097,-0.0724232582,2.651192678,2.001309373,-1.046119089,-1.576724036,-3.646097303,1.250101523,-5.097109626,-3.76307619,0.242007194,2.025375854,-0.282716107,4.319416879,-0.40718397,0.734351096,-4.464724326,0.994790032,4.557396303,-6.464863394,-0.655609292,-3.404408887,-0.763600651,1.042484886,-1.551525998,-1.92760478,0.541153659,0.585175378,-4.064939493,2.200770209,-3.71567569
0,0,0,0,1,0,6.042449178,0.392563872,-2.886147417,-2.93939332,3.360266194,1.467550554,-3.264348762,-3.55936315,1.204147948,2.26828731,-2.86270151,2.085335096,3.159571779,5.30062589,2.576394985,-0.369549517,4.09356769,-5.639649354,0.630163677,0.910115194,6.556107808,-0.34075864,-7.382155952,3.519691898,3.54006997,2.614948964,2.450514709,-6.426029735,-0.805903092,-3.984285166,0.231373821,-0.531813888,2.787420323,-1.979598334,0.939384905,-3.875858407,-2.829996388,-1.069971959,3.446914494,-5.64839189,2.227252933,4.3100533,2.549212655,3.000619399,-2.976092409,2.359364779,-1.698468314,7.040033455,-0.501727608,-1.048672322,-3.668761711,6.570303763,2.952157057,2.043595974,0.0529000303,-2.555767646,-0.976174224,1.757821494,1.997918035,-1.049342691,1.397537509,3.13725843,-1.326967641,2.088119266,1.651569967,3.588841302,-1.122461167,1.378526811,3.607874471,2.724829041,-1.265569041,1.677947772,3.317588639,4.631499245,1.552191842,2.998904061,4.308704192,3.608484009,-3.033673882,-1.907264005,-2.268434114,-4.769851905,1.971005131,-1.712976295,3.454547448,-0.337420962,-0.206921812,-1.000665569,1.766568371,1.420526761,-3.975796151,-1.602327019,2.077345511,2.009335725,-3.001582825,-6.834009111,2.855183899,2.347349703,-1.878388144,0.380033863,1.14596525,-2.998563132,2.413288476,-0.662760451,1.201725203
0,0,0,0,1,0,-4.371211191,1.424941532,2.247432483,3.497582861,-1.967257738,-7.311605371,-0.719899195,-0.183841754,-2.655549472,-2.082958011,6.070748524,0.474088268,2.685112885,-3.40352282,-2.973731668,-4.016090564,0.0614393678,3.748028176,0.597359763,3.031777609,1.377358284,1.058766443,-2.348155877,-5.086374795,2.013009182,-1.009631406,-2.610777537,-1.964482226,-1.474026396,3.191955024,-1.793073045,-3.426507082,-0.294466986,-4.933880565,0.640279263,2.019994803,-3.61988257,4.668589446,-5.710441371,-2.232754378,-1.734135731,-1.326975822,0.411328173,1.402930542,-0.0766917946,3.157803442,-4.745741428,-0.837371792,0.449950636,-5.70291717,3.247189642,-0.0438102556,2.613709495,2.391447692,0.364047615,4.532182178,-3.769145029,-0.859656326,-0.477482303,7.544754295,-2.374383811,3.096562236,-0.049837687,1.998024726,1.317960707,1.510857502,2.343718845,0.870330215,-1.014333681,0.0713968055,2.057417658,-6.405801496,-4.54321831,-2.120560752,1.338005059,0.0915059943,1.890429407,0.233287349,2.088889943,0.697584011,0.752997102,2.31198826,-2.146230943,4.614374583,-0.228799763,0.623101885,-0.285190493,3.85612271,-4.008512496,-0.599565601,-0.0533077017,-3.123783224,0.522871416,1.481897986,0.164465225,-5.504404987,-1.195655721,-3.350589836,-1.985078459,3.187646477,-3.144652058,7.519617321,2.597487275,-1.702843493,-1.569780737
0,0,1,0,0,0,3.63355504,0.721767874,1.213144598,-0.541057896,-1.750926863,1.217276119,3.623997863,5.572525688,1.224684841,-3.485470931,2.218864669,1.233278434,5.792220096,-4.20663047,1.300267767,8.455560478,-0.748942581,8.093896359,-1.491363931,-2.079206217,3.659942262,4.823466258,9.957869694,1.155008779,9.367654429,4.519463346,0.864344594,4.958319995,-2.413244554,3.064115256,1.524527875,2.749834633,2.211033526,4.263766852,2.315036638,4.822845986,0.906987866,5.051828803,4.303999942,-3.061002569,2.629750041,5.413869057,-3.888475891,3.871478551,-2.608955255,2.432648115,4.544558331,2.445035964,1.925088849,-4.647629041,1.859261621,-1.719418275,0.945044653,0.694119159,-1.538992322,-4.188202865,1.467695431,3.141196252,4.913790044,-5.973176122,-4.500382754,-3.250364853,-1.648973956,2.252072317,-6.858993362,-1.943992868,-1.989667656,-5.615993177,-4.650138003,1.209600672,-5.129385436,-2.284760543,-0.980613178,-2.093930136,-7.200293343,-4.663002017,-4.616794935,-6.610789973,-4.707534991,-5.682954221,-2.291825066,-2.38905226,-4.802633324,-4.570802486,-2.739813289,6.278123225,1.710688407,-2.235826035,-0.644871736,1.653135035,1.790147181,-0.166354918,4.269873222,-2.132606895,-1.998813339,-0.930564013,-0.742459898,1.110900471,-1.082301949,-0.830446556,-2.102280103,0.785952612,-2.265739675,-3.965532082,-2.358839109
0,0,0,0,0,1,-3.162546867,1.915979924,-0.43161086,-2.114739239,-0.970638089,0.707442203,1.635739153,-1.391249809,0.821217751,-3.4234096,1.434404553,0.839407768,-2.895203845,2.290241868,-0.303595052,0.0798439564,-1.090107472,2.647467038,-4.294833381,0.931367037,0.748143549,2.985213568,-1.063111948,-2.858120149,-2.407404127,-2.504901899,1.100392061,1.148523151,-3.823179035,-1.382984214,2.426211759,2.984034565,1.986606217,1.331858796,-2.006109297,1.005034115,-1.386730635,-0.430853948,-0.702183371,-1.037945701,5.204661965,3.860318201,2.085184877,7.397638395,-5.048028615,-0.148892844,4.410957088,1.308563073,-1.441678192,2.094068878,2.077886868,-0.0797491251,5.660035261,4.03299419,0.433431748,-1.198198773,-0.227294981,-0.346443019,5.43098467,-0.474660722,0.141177276,7.317390737,-0.21944176,0.673571794,0.941335132,2.170855294,-5.517088733,-1.446497882,-3.759204365,-2.262660051,-5.540037758,-6.55939739,-0.619022539,-1.337249699,-4.589332482,4.292501591,3.788334471,-8.426415909,0.622983655,-5.385739055,-2.850616136,-3.277149907,5.347352992,-0.425790613,-2.562178419,-4.631844406,-2.892061493,3.810251379,0.0931201907,-1.333416567,3.075783863,3.948493841,-4.902529998,1.545468186,-0.578849832,8.22363701,-3.231077879,4.698064633,-2.394208861,2.161124297,0.136829913,-3.385553983,-1.504302423,8.173450824,3.893382136
1,0,0,0,0,0,5.142498861,0.787206651,1.201537998,5.742889059,5.445058287,-0.832355894,4.611270737,3.927101339,2.33748622,4.940415441,5.187528902,-2.979487379,6.137347997,-0.914248831,3.330096687,-1.562932502,0.0579016399,0.207881309,-3.147156157,2.759042883,0.560000347,2.891651775,-2.422161655,-1.705619303,2.462464567,3.699007892,1.512674199,4.991860652,2.990101315,2.030620896,3.426468873,1.551162468,-0.0683187442,-5.266098347,2.571547087,4.638639131,-3.804805981,7.564454972,-0.866887851,-1.405107501,5.21407155,-2.17635333,3.496584138,-2.048103557,0.10822825,0.345597953,4.141448219,3.700385417,3.073851504,2.448785098,4.640240699,4.014338249,-2.764565774,-0.0197213425,-2.993885975,0.154661519,3.38602938,-3.820960203,-1.128457038,9.251048108,0.629899918,0.727108795,1.21076307,-1.737088215,-4.097127273,1.157570942,-0.30178776,-4.718885138,-1.623196209,-0.560935038,3.465978478,1.66983775,-0.138413916,-4.574183444,4.581115873,-3.914565557,-3.392111306,2.989204747,-3.064708418,-5.021591631,8.022051439,-1.889611985,3.141698239,-3.913368956,-1.013585778,-5.5018415,-0.00837764172,-0.890319625,-0.725384199,-1.078706928,-0.466678427,-5.378294053,-5.470043932,-3.9620457,1.66259747,-0.536662884,2.690997954,-5.860372684,2.577087413,1.806875744,-1.85284165,-5.60742095,1.654141788,0.166123959,-3.337901841
0,0,0,1,0,0,0.00026327045,8.908679343,2.219718875,1.665670658,8.762401508,2.520225158,1.798225296,-1.308101528,2.698376356,3.256937469,2.107005208,3.97781295,-3.665353691,3.87889222,7.478091289,3.557289025,1.963985813,3.166790691,-1.133365791,1.338812252,0.391010831,1.552492418,0.749094628,2.177885307,-0.379102937,4.627243589,-3.551440775,1.058871875,-0.418541045,-5.873270432,-2.66350354,-3.575387423,-4.450773753,-0.684206561,0.793450801,-1.145934759,0.377421549,-2.086389632,-0.322178087,0.704467354,-1.3239659,0.943717505,-4.91903082,1.11356011,-4.921688385,0.629642306,-7.133443032,0.8578474,-1.725523495,-7.339304791,-2.154046477,-3.064050618,-1.581578993,-0.175002304,-3.859891852,-0.808423217,-2.540955091,-3.776218801,-2.151837345,-5.751032735,-0.684715956,-2.527935705,-0.65828507,-7.916133714,-10.90423081,-2.556486797,-5.187559108,-1.379054515,-2.561379814,-3.211865306,-5.079278475,1.551623504,-2.367563947,-2.084654138,1.627833964,-3.026416377,-1.515390762,1.506728746,2.90148304,-0.066436594,2.328759222,-2.377697199,-6.103518978,0.433849344,0.764753369,0.804501201,-5.246041997,4.789187434,2.147452022,-1.681703153,-0.685832379,-0.946342917,-0.498188516,0.815241883,0.759956946,0.556436185,3.64834042,6.940460897,3.852894196,2.402442198,6.718057814,3.048301413,1.909895404,-0.540422391,3.616455697
0,1,0,0,0,0,1.250488779,-3.185105571,-3.702733317,1.584099636,0.112789138,1.495811282,2.30826308,-2.123789593,2.559229015,2.953775934,1.699939656,4.367627562,1.086880366,1.029995788,2.303272832,2.552592211,-0.758035465,1.689869953,-2.347575072,1.195458,-2.10998686,3.39977577,0.222485987,0.51835165,-0.603272183,1.262885608,2.803682948,3.082549603,-7.924557576,-0.308985486,-4.532944899,1.167125552,-0.505455953,0.972105881,5.056031543,-3.021423525,1.883700289,-1.736709623,1.051610894,-2.68629929,-2.771951842,1.151460413,-4.305855642,-0.215742417,-4.211842441,4.474342018,-2.826383332,0.223274886,0.777984128,-4.466853052,-0.288295888,-2.865699183,0.959531814,2.686920785,2.007465204,0.172776259,-0.0432522048,1.115452215,-2.868229022,1.910099088,0.641073027,-4.817257043,0.355263043,-2.218086749,-2.222218771,3.140081236,-1.554769179,-0.184701818,-0.49778186,-2.163390819,3.114583985,-0.683434576,6.264477514,-1.306752015,-2.502728603,-1.592025822,-3.023497915,0.0668115682,-0.783871379,-3.689751879,-0.654917098,-4.817882916,-2.507385127,-2.130299102,-0.73119318,-4.493622535,3.160088572,-2.96633076,0.59389414,3.91382278,4.571838653,-1.3237869,-1.092185791,3.872795558,2.507132667,1.176484021,1.281744725,-2.533523937,-1.373156777,4.668957509,3.251893575,-8.860593242,1.292263215,1.117394317,0.685237219
0,1,0,0,0,0,-3.362389473,3.48483737,2.985565373,1.571615154,-4.445695992,-3.776668842,5.715347663,-0.421724433,4.350683775,-1.102041597,1.717128777,0.196599762,0.868079909,5.692888669,3.749573511,4.085461175,6.876602611,-0.819275707,-2.232102051,4.226729584,1.297850944,0.813080734,-1.479446045,2.890191251,-1.090758519,-2.034837815,2.794478491,-3.444844377,3.868149526,-9.918716129,-0.388308381,-0.213742518,-1.621875998,3.622307847,-0.388645395,0.126239749,-2.037551695,-4.874425044,-3.752620677,-0.265657497,-3.245792349,1.874800504,1.285857181,1.133189196,0.457486779,1.630159225,-1.779293939,-0.31693171,1.147055208,-2.278192009,-0.134857957,-1.697655785,0.913178812,0.343704515,5.732304466,-3.671159731,1.20755485,7.248716781,-2.066782421,9.027294812,5.128285532,1.850201375,-0.547455428,2.700724272,-4.101269251,3.094590832,1.384955914,0.156010801,-2.457887586,1.626564433,1.675795457,-3.64283829,-1.39994284,-3.069510979,0.853056868,-8.946526377,-6.612418898,-0.298406053,-3.174411533,-1.323782595,1.050232045,1.02685973,-0.319586055,0.191706873,-3.090370158,3.799375611,1.894183633,1.438129055,-1.636620265,-0.992086956,-1.110320103,2.344989698,-4.241046756,-0.251797469,3.773340298,-3.510055139,-0.379218629,-0.699057479,2.755299441,-0.977977909,2.212096466,4.538486945,-0.809326308,4.918819931,0.167529051
0,0,0,0,1,0,-6.300499945,3.52374157,-1.364819495,5.412749733,-1.780684524,3.679624464,0.230384721,4.690580753,-1.283174146,0.915407147,1.088312719,-3.492829339,4.75896777,-0.569199069,1.840123323,2.069249111,0.235629698,-2.45942374,2.235476513,-5.281707306,-4.428076544,-1.307945553,3.375723667,3.40571293,2.809663673,0.994592291,-0.184221974,-5.307739549,-3.230221399,1.2577487,0.0222401312,1.676788508,-3.901636464,1.004411909,-1.505637956,-3.520453325,-1.824761267,-2.227542751,0.483958486,3.248413769,-4.289231574,0.805806415,-0.946403288,4.210194416,1.056615919,0.03250346,-0.23050053,-1.441551237,3.58336745,4.22412831,-6.435204587,-2.75198917,-1.090552154,0.28968421,-0.693816033,4.779340877,-7.730645979,-4.040887401,-6.607432657,2.229341624,-3.057863502,4.150018125,-3.940886268,2.243331879,2.121742318,4.828488085,-5.67229328,-2.507303159,6.30146612,-0.428245072,-3.573330328,-0.865064639,3.689926873,-2.371326713,-2.061592675,-4.409685583,1.363884092,-1.761105061,3.093892664,-4.519405805,-8.284165967,0.255647343,-0.0952920951,3.796597029,3.292208587,-0.102853586,-1.322994694,-3.382573405,-1.782644415,4.671774611,-3.103994239,0.962984063,-2.953049902,-4.417491086,-0.608693741,-5.174607762,-4.928429357,0.818606057,2.401909139,-8.700337893,-0.0580561469,-0.615298122,4.709265915,4.874514263,2.787890526
0,0,0,1,0,0,4.652209364,-0.4106281,2.602813961,-0.904492605,4.240300337,3.675014529,0.849187183,9.120044232,-1.672502277,2.048755786,-0.569356074,7.400021841,2.064960945,4.199525311,2.94743998,3.300513962,6.620040334,1.55906642,1.654786144,9.634592178,-3.524120989,3.937708309,-2.665277841,-4.243730123,-1.323506987,-1.02084539,-6.083206069,-2.693965418,2.83602859,6.832073919,0.466855282,-1.027649299,-4.697344602,-0.806723078,-3.675890328,-1.494195234,1.626839626,-6.530305509,-4.306127845,-2.776241975,-1.559609252,-3.091484569,-1.173671188,-5.373068879,-5.743524083,-8.660329017,-0.668649042,-3.682469014,-5.491160639,-1.302163877,-2.728002541,-5.045069867,-0.291407237,-7.988653576,-9.563631667,-4.921659787,-4.31661648,-3.557560192,-3.804301981,-4.679882827,-4.465827899,-4.681021613,-1.740735279,-1.728772702,-3.70467206,-8.104039403,5.399753297,-1.051197139,-0.626564034,-1.054395697,-2.355903632,-11.71759517,-5.857483848,-1.301859458,-3.123715785,-1.248766434,1.430180555,-1.792534044,0.848264082,1.368195453,2.105419558,-4.913015843,2.121277887,-3.141332689,-1.183933026,-4.12788759,1.471861181,1.127740178,6.551349241,1.736608731,3.218814569,8.405171487,-0.132781112,0.667460466,8.062530878,-1.546897782,4.765642744,2.432913652,3.877956902,2.831202089,3.769438709,5.840040953,1.882083434,0.907958561,2.734481319
0,0,0,0,1,0,1.078834002,-1.825764524,-4.512675878,0.714034987,1.766212758,-2.245635826,-0.569860607,2.091968795,-0.370642811,0.166091257,3.711113617,-1.615261155,-3.251184665,5.223032523,-1.045852234,-3.832423672,-6.005564431,-1.748724671,0.0653499486,-1.934596552,4.652865341,0.227108064,-3.252130679,2.973353444,-6.39664716,0.120415414,-4.942230308,1.429579225,1.093925518,-2.533307989,-1.09169139,0.193488523,-0.099452778,-4.372770748,-1.090883377,-0.604874084,-0.836710873,-0.617809682,1.561341768,1.635665352,-1.333227929,-2.690006819,-1.090217853,-0.550875355,-0.604612636,-4.253397405,-0.738163089,-3.653071168,3.233523486,7.697338329,-6.121707876,-1.77092915,-2.2781012,-1.039419736,1.977026589,-0.804571739,-2.07220089,2.118578842,1.848372821,3.846437049,-4.943308679,3.325400088,5.656339071,0.434727259,3.141314412,-0.502237802,-1.82781708,1.669529883,0.563570592,-0.634580158,1.571860635,4.059315714,-0.552171527,-3.825780791,0.827761883,1.134773903,-1.208276364,-1.710025646,0.21278265,2.361519704,-1.499184148,5.363920109,1.883540893,-0.731008089,1.054148248,-3.159692314,-3.923423996,-1.848713492,0.1035098,-3.38379338,-1.184465954,-0.574308579,-7.664679325,-3.426011673,-1.596777562,0.511468337,-3.094453385,-3.454955187,-0.893669049,-8.7454054,2.177473532,-0.464207241,-4.335685801,2.530486635,2.750772717
0,0,0,0,0,1,2.15694369,5.580163067,-0.0466750668,8.021158048,4.721339015,2.859535375,1.031142349,5.077251829,3.593578607,4.060340536,-2.966785938,1.097574628,-1.928670544,6.622113924,-1.824512518,1.6513915,-2.087042414,0.865241731,-4.729878056,-9.318469146,-2.493415981,-0.516420297,-2.043498705,-2.163691521,0.73812304,-1.31368663,-5.75191172,-1.425503486,-4.944070675,-5.214443868,2.594407974,9.109612886,0.776427379,0.219569597,1.157869915,4.011640816,0.554599237,-1.516372074,3.606089467,4.955273384,2.037650456,-4.119394063,6.313513675,0.618748959,3.686466203,3.702674534,0.782589465,2.513455003,-0.475380332,0.52824985,-3.071637246,-0.890420501,1.547638589,0.035813675,0.632056414,-2.787526368,1.07839069,2.923660417,0.419052865,2.543989332,-2.000204488,-1.456240462,0.172603307,-0.567959602,2.162299014,-1.776417822,-4.363285492,0.438787966,-3.821041738,1.810585537,-7.47774203,2.346646638,-4.121904324,0.95203677,-3.887148714,-3.852018066,-2.475386615,-2.086649317,-5.459336177,-2.281432362,-7.902230153,-3.764381844,2.061917594,-1.241985382,-3.13446486,0.838237006,4.534798142,1.336303832,0.196496024,1.258197344,0.20601404,2.839337546,-0.533745863,-2.52758589,5.845294396,2.807247731,-2.910470351,3.401323669,0.462658259,4.919000683,-0.320970811,-3.727926574,6.219072467,0.639919996,8.177823038
0,0,0,0,0,1,1.82020455,-5.694335246,6.321401758,5.16048596,-0.581035724,2.675630702,1.105637805,3.041257593,4.009671061,4.461326306,-3.066748424,0.815743947,2.106767882,-0.944755417,-0.549231518,-0.803850514,-0.415256208,-4.732294063,3.135247472,-5.320265619,-1.129574001,4.75729615,1.337745944,3.579091401,-1.457266278,-3.898181118,-2.456208885,3.376341566,-0.873941023,1.569973327,-0.74402583,0.71816206,-3.169140907,-2.978062477,2.63422942,-6.145298289,-2.249173861,4.534364797,-1.94308392,2.802819911,3.392866779,1.633803674,-1.770080733,-5.686695034,5.496215936,0.293744538,0.0515251436,0.210117359,4.224722368,2.216734417,0.612193646,6.36744132,0.896667978,3.147199981,-1.951874416,1.414793994,6.394762364,-2.10882536,-3.368922371,0.848927581,1.837572658,-1.811552816,-2.820320293,-1.404464978,0.468781874,1.451086417,-1.507985462,4.596271375,2.858860159,-2.134269679,-4.756550241,1.641764559,1.979901904,-1.052636983,-1.961096724,-4.031689436,-2.089075618,1.371124322,1.38322256,-0.402456227,-0.345448508,-0.382510153,2.348278771,8.633263986,-2.747305781,-3.898143319,5.171622164,0.72315059,5.676891116,-0.357919779,1.937120397,-2.244773251,2.413933663,-1.126059279,5.023876477,1.846308719,-0.0319563808,4.060449008,1.175406432,4.338066093,0.326284118,2.414922768,7.726728585,6.550743192,-4.561761106
0,0,0,1,0,0,2.291419994,8.138262391,9.00104065,3.933793106,5.190854192,2.473138634,2.504132224,3.133785517,5.056182914,0.0755757413,1.6048319,6.176622243,4.730283699,1.888491899,4.496618229,0.894518186,-1.456853008,-3.437918697,1.348198199,3.50335852,-0.824579381,5.65969997,1.856778914,4.305129576,0.513739882,-2.36003236,-3.233857113,1.616457348,-6.735676581,3.548679712,2.078524796,-1.67405839,2.603010411,-1.513544247,-8.328046996,3.034782639,-0.853112902,-5.451828131,-3.212254579,-6.561481082,-2.250283425,-5.017164363,-6.318729668,-4.076952399,-0.107072869,-5.407654229,-5.17435656,-0.283574603,1.31847033,1.251002082,1.255854421,-2.067355366,-1.61902543,-5.297228882,-6.349297649,-7.515235334,1.922493793,-1.442641969,-8.156935675,-6.28693506,2.771432696,2.789910747,-7.736591163,-3.646026565,-1.26623644,-3.535328588,-3.481464862,1.177013554,0.72157141,-3.274657186,-9.199437244,-0.646248623,1.519061798,-2.684474539,-0.56767602,1.341103895,-2.920450627,-4.471159713,-3.330448518,0.367677789,1.903355118,3.449800084,-0.650542218,0.999751292,-1.026000454,6.056776558,3.405563479,2.933214647,-5.802264374,0.756910548,-0.496798532,4.435990372,2.608419813,4.678132949,0.662112761,4.636999599,2.983119499,-2.970527377,8.060475183,3.355386374,4.308599846,7.085625611,0.190243321,1.412045894,1.30021467
1,0,0,0,0,0,-3.048165394,-1.919559673,-3.814951664,-1.502704645,0.214290976,3.524787938,-1.590904579,3.231847645,3.609345421,-2.73278516,-3.168413211,3.462954795,2.281759443,3.124612832,0.153737738,-0.941007277,5.48965484,-0.767427673,4.689034188,3.442774257,1.283115195,0.779778147,2.817576008,9.671797033,0.881599761,1.957040499,1.13742368,-3.251393966,1.235735917,2.202446939,1.156003117,3.562002611,-2.475430972,-0.312613317,-2.745276204,1.109815445,3.810808325,-4.159148225,-3.467863506,0.160202888,-0.121184401,2.314585187,2.830238468,4.924770185,-1.763838628,-2.884038494,-1.280147722,-2.314174729,-3.924215906,4.022378824,-0.677400726,9.648575924,0.722870148,-1.792401925,3.912188762,-1.199626117,-0.0698620875,-0.886314244,-6.985636376,-9.759862744,0.978853781,1.053579297,2.453748367,-6.553831987,-1.386815291,-4.299451961,2.908676058,-2.819750344,-2.67242573,4.448629549,-0.00646087501,3.897419651,0.265306504,-0.806743844,0.165760686,-3.048680955,1.843980748,2.190565562,-2.402541944,-0.27205221,-5.627689491,3.432900802,0.958605641,4.258841774,0.59973701,-0.613674362,-2.63816658,-6.33576718,-2.037922151,-2.116389216,3.881812536,2.865148288,-3.80458071,-0.627654521,-4.502231237,-6.58236398,-0.272515894,-1.007736526,2.904510166,2.865273208,1.0781417,3.250082195,-5.068994329,2.601222426,-1.740306723
0,0,0,0,0,1,3.440729729,0.157321686,2.702380424,-1.419114195,-3.099397029,4.856369278,3.924998684,-3.051480206,-2.022670786,3.45274667,2.296783857,2.453250116,3.861332296,2.599575419,0.593690178,1.417777693,2.542635202,-6.234446565,-5.634648825,5.262201364,1.173634906,0.0322551441,-1.787406798,-2.514579141,-7.57229075,-2.393257786,-2.819214441,-4.698559827,-4.456853049,2.028068456,-2.655803888,-0.92682147,-0.982560716,-6.250642386,5.426334816,-3.361971671,3.114599317,-3.076875035,-3.151782077,-0.432574261,1.392140651,-3.460607185,-2.915858048,1.646943479,0.993493017,3.701582071,-0.714078735,-4.585337648,5.292133235,5.164487479,0.684682027,1.304010362,1.34961001,-2.715026301,0.265507678,1.358859452,5.776946355,3.438680421,-5.241568058,1.275824244,-0.359320308,3.980558474,2.615078034,-1.351368324,3.99316005,-0.509966758,-1.728117445,0.247657532,-2.03196066,-0.0131123288,-5.400112037,4.753518108,-4.434016362,-4.44555331,-2.083979147,2.771424955,1.826709186,-2.827005436,4.018020682,-0.985744855,0.216518184,0.97885896,-0.142901446,-0.544595331,-1.224519754,-3.096222546,-2.163492709,-2.186954029,-2.01628348,0.474145471,2.319757785,-2.512744384,1.76320442,1.465549809,-4.770069293,4.945801002,2.779255795,-0.978834341,-2.365214545,2.685940454,-2.381934135,-2.077647093,0.551244954,3.518105274,-1.723066437
